Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
17,169,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1017751.479,23668.63905,56.333332,92.376045,163,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,80,11834.319,11834.319,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,72490,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,160394.5372,96.56504345,12081.667,21361.387,53161,44,18652,9326.0,12962.682,18492,160,72184,24061.334,26719.295,53161,633,0,0,0,0,72,92,41.385017,55.180023,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,9381069,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.477101703,0.746183617,1563511.5,3822329.0,9365805,3,0,0.0,0.0,0,0,9371753,1874350.6,4187850.5,9365805,3,0,0,0,0,20,120,0.10659766,0.639586,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,15264.0,0.0,15264,15264,9365805.0,0.0,9365805,9365805,0
6,3926847,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.639717055,1.273286176,981711.75,1961472.0,3923919,1,3926847,981711.75,1961472.0,3923919,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.2732862,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,6833898,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.511904919,0.585317486,2277966.0,3944907.8,6833153,331,6833898,2277966.0,3944907.8,6833153,331,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5853175,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,745.0,0.0,745,745,6833153.0,0.0,6833153,6833153,1
6,5179851,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,34.94309006,1.158334477,1035970.2,2178542.8,4929895,3,5179851,1294962.8,2426134.8,4929895,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.96527874,0.19305575,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,0,0,0,0,0,0,5,135,1,46,258,393,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,4,3,0,83,0,46,6,27.666666,20.20726,0,0,0.0,0.0,20800000.0,750000.0,2.0,2.828427,4,0,4,2.0,2.828427,4,0,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.874586,356.25,0,1,0,0,1,0,0,0,0,43.0,27.666666,0.0,0,0,0,0,0,0,3,83,0,0,946,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,225469,4,2,156,250,39,39,39.0,0.0,125,125,125.0,0.0,1800.691004,26.6111971,45093.8,87718.62,200854,4,24611,8203.667,14164.151,24559,4,4,4.0,0.0,4,4,0,0,0,0,128,64,17.740799,8.870399,39,125,63.57143,41.963703,1760.9524,0,0,0,0,0,0,0,0,0,74.166664,39.0,125.0,0,0,0,0,0,0,4,156,2,250,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,9026546,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.652942554,0.775490426,1504424.4,3668654.8,8993019,1,0,0.0,0.0,0,0,9008757,1801751.4,4020044.8,8993019,1,0,0,0,0,20,120,0.110784344,0.66470605,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,33527.0,0.0,33527,33527,8993019.0,0.0,8993019,8993019,0
6,620102,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,18759.81693,12.90110337,88586.0,233938.78,619109,4,809,404.5,505.58136,762,47,620057,155014.25,309396.7,619109,4,0,0,0,0,72,112,4.837914,8.0631895,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,106609,7,2,11607,26,5840,0,1658.1428,2430.303,20,6,13.0,9.899495,109118.3671,84.42063991,13326.125,37301.516,105642,48,106609,17768.166,43049.703,105642,48,49,49.0,0.0,49,49,0,0,0,0,164,40,65.6605,18.760141,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,0,1292.5555,1658.1428,13.0,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,162,2,2,102,166,51,51,51.0,0.0,83,83,83.0,0.0,1654320.988,24691.35802,54.0,54.249424,111,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12345.679,12345.679,51,83,63.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,79.75,51.0,83.0,0,0,0,0,0,0,2,102,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,385241,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2201.0784,30181.10741,23.36199937,48155.125,121780.445,347879,18,36788,18394.0,25943.748,36739,49,385173,77034.6,152231.67,347879,159,0,0,0,0,72,132,7.787333,15.574666,0,5840,1162.7,1918.7954,3681776.0,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,870633,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,13361.54269,10.3373063,108829.125,307477.94,869798,3,704,352.0,400.22244,635,69,870620,174124.0,388893.72,869798,3,0,0,0,0,72,132,3.4457688,6.8915377,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,2072264,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,20.2676879,3.377947983,345377.34,834626.0,2049014,1,0,0.0,0.0,0,0,2058995,411799.0,915238.75,2049014,1,0,0,0,0,20,120,0.482564,2.895384,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,190084,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,61199.25927,36.82582437,31680.666,77152.74,189167,4,865,432.5,480.12552,772,93,190053,63351.0,108960.734,189167,4,0,0,0,0,72,92,15.782496,21.043327,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,30387,4,4,160,408,40,40,40.0,0.0,102,102,102.0,0.0,18692.2039,263.2704775,4341.0,8971.706,24024,3,30219,10073.0,17440.885,30212,3,6359,2119.6667,3587.366,6262,48,0,0,0,0,80,80,131.63524,131.63524,40,102,67.55556,32.67687,1067.7778,0,0,0,0,0,0,0,0,1,76.0,40.0,102.0,0,0,0,0,0,0,4,160,4,408,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,48161,1,1,88,166,88,88,88.0,0.0,166,166,166.0,0.0,5273.976869,41.52737692,48161.0,0.0,48161,48161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.763689,20.763689,88,166,114.0,45.03332,2028.0,0,0,0,0,0,0,0,0,1,171.0,88.0,166.0,0,0,0,0,0,0,1,88,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
17,23559,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,5942.527272,84.89324674,23559.0,0.0,23559,23559,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.446625,42.446625,56,84,65.333336,16.165808,261.33334,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,0,0,0,0,0,0,1,56,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,7121477,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.897652973,0.982942162,1186912.9,2899061.0,7104590,3,0,0.0,0.0,0,0,7109842,1421968.4,3176682.2,7104590,3,0,0,0,0,20,120,0.1404203,0.84252185,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,16887.0,0.0,16887,16887,7104590.0,0.0,7104590,7104590,0
17,25565,2,2,60,116,30,30,30.0,0.0,58,58,58.0,0.0,6884.412282,156.4639155,8521.667,14714.942,25513,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,78.23196,78.23196,30,58,41.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,51.5,30.0,58.0,0,0,0,0,0,0,2,60,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,7983812,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.757603511,0.626267252,1995953.0,3991234.0,7982804,1,7983812,1995953.0,3991234.0,7982804,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.62626725,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1008.0,0.0,1008,1008,7982804.0,0.0,7982804,7982804,1
6,1770785,3,5,26,11607,20,0,8.666667,10.263203,7300,0,2321.4,3346.364,6569.402835,4.517770367,252969.28,668920.4,1769938,11,622,311.0,346.48233,556,66,1770773,442693.25,884829.9,1769938,11,0,0,0,0,72,112,1.6941639,2.8236065,0,7300,1292.5555,2662.265,7087654.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,31454,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,8520.378966,127.1698353,10484.667,18154.78,31448,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.58492,63.58492,32,102,60.0,38.34058,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,10233380,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.345266178,0.390877696,3411126.8,5907714.0,10200000,258,10200000,3411126.8,5907714.0,10200000,258,0,0.0,0.0,0,0,0,0,0,0,80,0,0.3908777,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,613.0,0.0,613,613,10200000.0,0.0,10200000,10200000,1
6,24434888,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.491101085,0.081850181,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.08185018,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,6102841,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.91574334,0.819290557,1525710.2,3047426.0,6096848,3,6102841,1525710.2,3047426.0,6096848,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.8192906,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5993.0,0.0,5993,5993,6096848.0,0.0,6096848,6096848,1
6,7335402,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.4494898,191.5368783,0.954276262,1222567.0,2982879.5,7311334,3,0,0.0,0.0,0,0,7327834,1465566.8,3267888.8,7311334,3,1,0,0,0,20,132,0.13632518,0.8179511,0,1375,347.5,634.1901,402197.16,0,1,0,0,1,1,0,0,6,397.14285,1375.0,5.0,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24068.0,0.0,24068,24068,7311334.0,0.0,7311334,7311334,0
17,31386,4,2,156,152,39,39,39.0,0.0,76,76,76.0,0.0,9813.292551,191.1680367,6277.2,13499.793,30415,3,30423,10141.0,17557.799,30415,4,3,3.0,0.0,3,3,0,0,0,0,80,40,127.44536,63.72268,39,76,49.57143,18.054152,325.9524,0,0,0,0,0,0,0,0,0,57.833332,39.0,76.0,0,0,0,0,0,0,4,156,2,152,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,4025542,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.4494898,349.0213243,1.738896278,670923.7,1635750.0,4009875,48,0,0.0,0.0,0,0,4014954,802990.8,1792703.1,4009875,48,1,0,0,0,20,132,0.24841376,1.4904826,0,1375,347.5,634.1901,402197.16,0,1,0,0,1,1,0,0,6,397.14285,1375.0,5.0,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,248015,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,24.19208516,8.064028385,248015.0,0.0,248015,248015,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,20,4.0320144,4.0320144,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,65535,0,0,44,0.0,0.0,0,0,0.0,0.0,0,0,0
6,6978,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,286.615076,6978.0,0.0,6978,6978,6978,6978.0,0.0,6978,6978,0,0.0,0.0,0,0,0,0,0,0,64,0,286.61508,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,3343915,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.97151991,1.495253318,835978.75,1670624.9,3341916,0,3343915,835978.75,1670624.9,3341916,0,0,0.0,0.0,0,0,0,0,0,0,100,0,1.4952533,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,8762778,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.42357184,0.570595307,2190694.5,4378054.0,8757775,3,8762778,2190694.5,4378054.0,8757775,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.5705953,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5003.0,0.0,5003,5003,8757775.0,0.0,8757775,8757775,1
6,24890,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,467135.3957,281.2374448,4148.3335,7669.8926,19488,79,5135,2567.5,2136.1697,4078,1057,24795,8265.0,10027.237,19488,188,0,0,0,0,72,92,120.530334,160.7071,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,201403,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1998.0254,57730.02388,44.68652403,25175.375,67804.01,192841,50,8134,4067.0,5680.896,8084,50,201342,40268.4,85362.37,192841,51,0,0,0,0,72,132,14.895508,29.791016,0,4380,1162.7,1791.1134,3208087.0,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,95553020,9,5,62,11607,20,0,6.888889,5.3019915,10135,0,2321.4,4413.202,122.1206823,0.146515516,7350232.5,23100000.0,83500000,0,93700000,11700000.0,29200000.0,83500000,0,1833527,458381.75,916096.25,1832526,5,0,0,0,0,192,112,0.09418855,0.05232697,0,10135,778.3333,2615.3877,6840253.0,0,0,0,0,1,0,0,0,0,833.9286,6.888889,2321.4,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1997.0,0.0,1997,1997,46900000.0,51800000.0,83500000,10200000,1
6,8070770,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.71711745,0.619519575,2017692.5,4034039.8,8068752,4,8070770,2017692.5,4034039.8,8068752,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6195196,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2018.0,0.0,2018,2018,8068752.0,0.0,8068752,8068752,1
6,67260,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.3413,172866.4883,118.9414213,9608.571,22103.102,59411,75,7049,3524.5,4874.087,6971,78,67183,16795.75,28584.854,59411,162,0,0,0,0,72,112,44.60303,74.33839,0,4380,1291.8889,1980.7102,3923213.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,45950,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2201.0784,253035.9086,195.8650707,5743.75,14637.831,41863,77,42051,21025.5,29595.955,41953,98,45860,9172.0,18458.43,42098,77,0,0,0,0,72,132,65.28836,130.57672,0,5840,1162.7,1918.7954,3681776.0,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,11114680,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.159306431,0.359884405,3704893.2,6416460.0,11100000,332,11100000,3704893.2,6416460.0,11100000,332,0,0.0,0.0,0,0,0,0,0,0,80,0,0.3598844,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,697.0,0.0,697,697,11100000.0,0.0,11100000,11100000,1
6,5486911,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.467557247,0.911259541,1371727.8,2741453.5,5483908,1,5486911,1371727.8,2741453.5,5483908,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.91125953,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3003.0,0.0,3003,3003,5483908.0,0.0,5483908,5483908,1
6,82426042,8,5,56,11601,20,0,7.0,5.656854,7300,0,2320.2,3022.508,141.4237505,0.157717145,6868837.0,23200000.0,80500000,1,82400000,11800000.0,30300000.0,80500000,1,41149,10287.25,19926.125,40175,186,0,0,0,0,172,112,0.0970567,0.06066044,0,7300,833.0714,2033.2505,4134107.8,0,0,0,0,1,0,0,0,0,897.1539,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1912043.0,0.0,1912043,1912043,80500000.0,0.0,80500000,80500000,1
6,4591949,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.226538884,0.871089814,1530649.6,2651161.2,4591947,1,4591949,1530649.6,2651161.2,4591947,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.8710898,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,84314422,7,10,11613,68,5840,0,1659.0,2429.6216,20,0,6.8,5.0066624,138.5409485,0.201626241,5269651.5,19100000.0,76800000,0,84300000,14100000.0,33500000.0,82500000,15,82500000,9164382.0,25400000.0,76800000,0,0,0,0,0,152,212,0.08302257,0.11860367,0,5840,649.2778,1664.4545,2770408.8,0,0,0,0,1,1,0,0,1,687.4706,1659.0,6.8,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,16353.0,0.0,16353,16353,41200000.0,50400000.0,76800000,5615290,0
6,81599512,9,5,62,11607,20,0,6.888889,5.3019915,5840,0,2321.4,3173.3738,143.0033062,0.171569654,6276885.5,22100000.0,79800000,1,81100000,10100000.0,28200000.0,79800000,1,457174,114293.5,227796.73,455988,3,0,0,0,0,192,112,0.110294774,0.061274875,0,5840,778.3333,2037.8445,4152810.2,0,0,0,0,1,0,0,0,0,833.9286,6.888889,2321.4,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1323158.0,0.0,1323158,1323158,79800000.0,0.0,79800000,79800000,1
6,1794343,3,5,26,11607,20,0,8.666667,10.263203,10220,0,2321.4,4455.1826,6483.152887,4.458456382,256334.72,677798.9,1793438,2,635,317.5,368.40262,578,57,1794231,448557.75,896586.9,1793438,2,0,0,0,0,72,112,1.6719211,2.7865353,0,10220,1292.5555,3378.299,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1767458,3,7,26,11601,20,0,8.666667,10.263203,4380,0,1657.2858,1561.9694,6578.37414,5.657843072,196384.22,586311.2,1759870,3,6999,3499.5,4944.798,6996,3,1767151,294525.16,717874.5,1759870,14,0,0,0,0,72,152,1.6973529,3.9604902,0,4380,1057.0,1468.8552,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666667,1657.2858,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,9488362,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.161768069,0.526961345,2372090.5,4743010.5,9486606,228,9488362,2372090.5,4743010.5,9486606,228,0,0.0,0.0,0,0,0,0,0,0,100,0,0.5269613,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1756.0,0.0,1756,1756,9486606.0,0.0,9486606,9486606,1
6,1144402,2,1,6,0,6,0,3.0,4.2426405,0,0,0.0,0.0,5.242912892,2.621456446,572201.0,809108.4,1144327,75,1144402,1144402.0,0.0,1144402,1144402,0,0.0,0.0,0,0,0,0,0,0,60,40,1.7476376,0.8738188,0,6,1.5,3.0,9.0,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,0,0,0,0,0,0,2,6,1,0,29200,28160,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5512862,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.35345561,0.725575935,1837620.6,3181985.5,5511861,1,5512862,1837620.6,3181985.5,5511861,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.7255759,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,5511861.0,0.0,5511861,5511861,1
6,33444,3,5,26,11601,20,0,8.666667,10.263203,5840,0,2320.2,2436.833,347655.7828,239.2058366,4777.7144,11518.873,30865,7,31013,15506.5,21919.604,31006,7,33303,8325.75,15109.578,30967,61,0,0,0,0,72,112,89.70219,149.50365,0,5840,1291.8889,2110.9507,4456113.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1745668,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,6663.924641,5.155619511,218208.5,616828.9,1744782,16,611,305.5,364.16,563,48,1745623,349124.6,780196.25,1744782,16,0,0,0,0,72,132,1.7185398,3.4370797,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,780332,3,4,26,11601,20,0,8.666667,10.263203,10135,0,2900.25,4871.8257,14900.06818,8.970540744,130055.336,312106.62,767071,12,13077,6538.5,7694.029,11979,1098,780180,260060.0,439140.9,767083,184,0,0,0,0,72,92,3.8445175,5.1260233,0,10135,1453.375,3544.652,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,98964097,8,7,56,11601,20,0,7.0,5.656854,5840,0,1657.2858,1964.8956,117.7901921,0.151570119,7068864.0,23200000.0,86900000,4,98900000,14100000.0,32400000.0,86900000,4,30885,5147.5,9295.973,23231,47,0,0,0,0,172,152,0.0808374,0.07073272,0,5840,728.9375,1503.1105,2259341.0,0,0,0,0,1,0,0,0,0,777.5333,7.0,1657.2858,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,5995.0,0.0,5995,5995,49500000.0,53000000.0,86900000,12000000,1
6,1172011,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.4776235,3.412937251,390670.34,674952.2,1170038,970,1172011,390670.34,674952.2,1170038,970,0,0.0,0.0,0,0,0,0,0,0,80,0,3.4129372,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
